,Episode,Best score so far,Eval score,"Eval, g: []: mean_agg","Eval, g: []: std_agg","Eval, g: []: mean_C0","Eval, g: []: std_C0",Loss 1,"Train, Cost 1","Train, Aggregated cost"
381,382,105223.54588662088,117581.7353065908,3340.368573337759,3340.368573337759,117581.7353065908,0.0,32672.8984375,106973.38270033151,3177.1792385995964
382,383,105223.54588662088,117581.7353065908,3340.368573337759,3340.368573337759,117581.7353065908,0.0,32267.625,116309.03250861168,3325.808275386691
383,384,105223.54588662088,118716.08598919213,3358.8521433481687,3358.8521433481687,118716.08598919213,0.0,32839.56640625,127441.62180654705,3314.206110605517
384,385,105223.54588662088,112176.64349470288,3249.5301791406137,3249.5301791406137,112176.64349470288,0.0,32746.359375,112387.20694665611,3250.43371822881
385,386,105223.54588662088,114046.3865031749,3287.14941590982,3287.14941590982,114046.3865031749,0.0,32798.35546875,116058.44292282313,3319.5412476246174
386,387,105223.54588662088,114051.2048555091,3287.1668004866515,3287.1668004866515,114051.2048555091,0.0,32716.951171875,108701.20326460898,3178.596045233264
387,388,105223.54588662088,117513.81420914084,3346.7376037075887,3346.7376037075887,117513.81420914084,0.0,32373.326171875,114082.02552314103,3289.6193352147475
388,389,105223.54588662088,117549.07563522458,3347.7922162228365,3347.7922162228365,117549.07563522458,0.0,32476.736328125,128195.07511984557,3464.6305323805373
389,390,105223.54588662088,117549.07563522458,3347.7922162228365,3347.7922162228365,117549.07563522458,0.0,32717.892578125,112805.64394172281,3259.3780541795377
390,391,105223.54588662088,117549.07563522458,3347.7922162228365,3347.7922162228365,117549.07563522458,0.0,32417.25,117041.04023123533,3329.340698399899
391,392,105223.54588662088,117549.07563522458,3347.7922162228365,3347.7922162228365,117549.07563522458,0.0,32418.236328125,114827.09041138738,3296.965048317772
392,393,105223.54588662088,114277.12802109122,3288.6438852918145,3288.6438852918145,114277.12802109122,0.0,32646.580078125,112529.97875814885,3269.067476903326
393,394,105223.54588662088,108280.12326419353,3180.732760410813,3180.732760410813,108280.12326419353,0.0,32562.755859375,120631.42383243144,3393.217274110122
394,395,105223.54588662088,108572.57527707517,3182.7663518708487,3182.7663518708487,108572.57527707517,0.0,32515.091796875,117613.94625745714,3342.5356859040257
395,396,105223.54588662088,114755.87283821404,3296.7591113068165,3296.7591113068165,114755.87283821404,0.0,32269.779296875,110795.05567827821,3229.2326398556625
396,397,105223.54588662088,116434.04766990244,3326.3891273475265,3326.3891273475265,116434.04766990244,0.0,32335.423828125,118470.04725515842,3359.81320591068
397,398,105223.54588662088,116381.24306615442,3325.771493401814,3325.771493401814,116381.24306615442,0.0,32636.244140625,128451.15785092115,3367.0103427717545
398,399,105223.54588662088,116402.81714625657,3325.9365978979376,3325.9365978979376,116402.81714625657,0.0,32492.0625,110377.1549783051,3191.8508524103463
399,400,105223.54588662088,116402.81714625657,3325.9365978979376,3325.9365978979376,116402.81714625657,0.0,32787.38671875,133187.20891729742,3519.951144924634
400,401,105223.54588662088,110149.35532574356,3185.0109375686716,3185.0109375686716,110149.35532574356,0.0,32424.158203125,110917.68344956636,3203.264451557879
401,402,105223.54588662088,110737.1797382757,3190.4189148072555,3190.4189148072555,110737.1797382757,0.0,32494.857421875,108666.78734952956,3173.7850561957866
402,403,105223.54588662088,110737.1797382757,3190.4189148072555,3190.4189148072555,110737.1797382757,0.0,32634.255859375,115927.67179341614,3316.088383813374
403,404,105223.54588662088,110598.42137149721,3189.729102263634,3189.729102263634,110598.42137149721,0.0,32818.6328125,110756.03897750378,3205.9926379632607
404,405,105223.54588662088,108497.5399254188,3180.3525496163506,3180.3525496163506,108497.5399254188,0.0,33110.17578125,114722.27988045663,3299.0098412480265
405,406,105223.54588662088,116041.22036168724,3316.4433405780674,3316.4433405780674,116041.22036168724,0.0,32528.205078125,115285.28547413647,3306.9152668537427
406,407,105223.54588662088,116029.06478440762,3316.3632490158884,3316.3632490158884,116029.06478440762,0.0,32668.869140625,114084.62816374749,3296.012194263293
407,408,105223.54588662088,116029.06478440762,3316.3632490158884,3316.3632490158884,116029.06478440762,0.0,32893.76953125,116029.06478440762,3316.3632490158884
408,409,105223.54588662088,127332.88009041548,3322.785220103367,3322.785220103367,127332.88009041548,0.0,32405.744140625,119437.31401915103,3370.799890089333
409,410,105223.54588662088,128456.0179059729,3425.3583392708233,3425.3583392708233,128456.0179059729,0.0,32409.705078125,119331.88462650031,3373.7104474217044
410,411,105223.54588662088,126506.76018996537,3404.0510541823623,3404.0510541823623,126506.76018996537,0.0,32476.314453125,120442.68326075375,3393.591929636059
411,412,105223.54588662088,126506.76018996537,3404.0510541823623,3404.0510541823623,126506.76018996537,0.0,32343.927734375,127112.61990326643,3445.384021130078
412,413,105223.54588662088,126526.05413599312,3404.1276724918644,3404.1276724918644,126526.05413599312,0.0,32604.322265625,108548.81978626549,3182.5749593203914
413,414,105223.54588662088,126526.05413599312,3404.1276724918644,3404.1276724918644,126526.05413599312,0.0,32581.216796875,115947.17249303311,3324.9729219179085
414,415,105223.54588662088,116523.74055609107,3321.4254526763925,3321.4254526763925,116523.74055609107,0.0,32540.546875,132377.57102155685,3510.276135275135
415,416,105223.54588662088,113718.97898706049,3276.95202967881,3276.95202967881,113718.97898706049,0.0,32537.787109375,114652.78097075969,3294.04161181592
416,417,105223.54588662088,116084.52138802409,3315.6620751127944,3315.6620751127944,116084.52138802409,0.0,32435.478515625,125170.07464069873,3388.174651683133
417,418,105223.54588662088,116094.86735852808,3315.7233905734006,3315.7233905734006,116094.86735852808,0.0,32586.341796875,116398.94323012233,3319.6050836662716
418,419,105223.54588662088,116094.86735852808,3315.7233905734006,3315.7233905734006,116094.86735852808,0.0,32576.65625,113718.66310623288,3279.923766459513
419,420,105223.54588662088,113708.06991772354,3276.902815630138,3276.902815630138,113708.06991772354,0.0,32818.75,109856.79176459461,3211.84710482438
420,421,105223.54588662088,113708.06991772354,3276.902815630138,3276.902815630138,113708.06991772354,0.0,32745.412109375,113610.09710882604,3275.8558434359384
421,422,105223.54588662088,115342.82822319865,3318.651673760197,3318.651673760197,115342.82822319865,0.0,32775.42578125,107749.62587606907,3170.8069574746487
422,423,105223.54588662088,115346.0148049742,3318.6618973664135,3318.6618973664135,115346.0148049742,0.0,32886.98046875,111399.78716604412,3242.105091809092
423,424,105223.54588662088,115337.03673768044,3318.5900742644876,3318.5900742644876,115337.03673768044,0.0,32864.1328125,111819.97462887317,3243.427695446484
424,425,105223.54588662088,115337.03673768044,3318.5900742644876,3318.5900742644876,115337.03673768044,0.0,32802.23046875,117827.31777762622,3349.796153598462
425,426,105223.54588662088,114064.16193343699,3298.57621205503,3298.57621205503,114064.16193343699,0.0,32211.5703125,110160.1945296526,3205.988755969096
426,427,105223.54588662088,114203.63952535391,3300.900756692405,3300.900756692405,114203.63952535391,0.0,32848.33203125,117862.61596330255,3353.7175687719764
427,428,105223.54588662088,114203.63952535391,3300.900756692405,3300.900756692405,114203.63952535391,0.0,32623.318359375,120369.46484979987,3342.0779613603536
428,429,105223.54588662088,110285.96204483509,3191.249732996512,3191.249732996512,110285.96204483509,0.0,32856.85546875,115817.5512880832,3313.7835951622633
429,430,105223.54588662088,110285.96204483509,3191.249732996512,3191.249732996512,110285.96204483509,0.0,32505.404296875,114042.09843374789,3285.3198348261644
430,431,105223.54588662088,110190.27168726921,3190.790432786598,3190.790432786598,110190.27168726921,0.0,32564.484375,115247.97139029205,3303.2477340005225
431,432,105223.54588662088,114335.49796162546,3298.703953114129,3298.703953114129,114335.49796162546,0.0,32419.2734375,115511.2392782718,3307.168481709762
432,433,105223.54588662088,114335.49796162546,3298.703953114129,3298.703953114129,114335.49796162546,0.0,32967.36328125,119239.32920163125,3367.2996562406192
433,434,105223.54588662088,114335.49796162546,3298.703953114129,3298.703953114129,114335.49796162546,0.0,32866.125,110375.02428045869,3194.6006573419845
434,435,105223.54588662088,114689.15837287903,3303.4597513437616,3303.4597513437616,114689.15837287903,0.0,32760.568359375,114127.5778163895,3296.5211779793867
435,436,105223.54588662088,114689.15837287903,3303.4597513437616,3303.4597513437616,114689.15837287903,0.0,32539.666015625,109423.53928168118,3189.1856010602532
436,437,105223.54588662088,114689.15837287903,3303.4597513437616,3303.4597513437616,114689.15837287903,0.0,32634.958984375,109492.21887667477,3191.5000737820683
437,438,105223.54588662088,114689.15837287903,3303.4597513437616,3303.4597513437616,114689.15837287903,0.0,32762.525390625,109574.61349562556,3197.8303810636703
438,439,105223.54588662088,114689.15837287903,3303.4597513437616,3303.4597513437616,114689.15837287903,0.0,32725.09375,114678.58537267894,3303.420446435488
439,440,105223.54588662088,109378.21318437159,3187.316482953544,3187.316482953544,109378.21318437159,0.0,32514.662109375,117153.72508927435,3341.6334335398674
440,441,105223.54588662088,110287.23628881574,3197.175402162992,3197.175402162992,110287.23628881574,0.0,32864.59765625,119997.43261092156,3380.327357012813
441,442,105223.54588662088,111453.19181586802,3204.725763571824,3204.725763571824,111453.19181586802,0.0,32567.494140625,113236.71255553514,3283.817080618991
442,443,105223.54588662088,112626.24410538375,3269.949960857378,3269.949960857378,112626.24410538375,0.0,32470.603515625,107419.67956539243,3162.7369155198107
443,444,105223.54588662088,111611.76048655808,3242.766830150279,3242.766830150279,111611.76048655808,0.0,32608.890625,112576.06885986775,3211.320372645511
444,445,105223.54588662088,111197.79115872085,3237.21312891873,3237.21312891873,111197.79115872085,0.0,32234.919921875,119350.82710160315,3372.7564322111357
445,446,105223.54588662088,112593.15851277858,3259.600912643499,3259.600912643499,112593.15851277858,0.0,32614.515625,111677.04456692934,3206.703045323262
446,447,105223.54588662088,112709.48136087507,3260.941068793753,3260.941068793753,112709.48136087507,0.0,32593.263671875,117831.24219223112,3346.444499234431
447,448,105223.54588662088,115746.95222274959,3314.5018908670545,3314.5018908670545,115746.95222274959,0.0,32781.625,110371.88766680658,3183.0416471640083
448,449,105223.54588662088,115730.61661212146,3314.410252720645,3314.410252720645,115730.61661212146,0.0,32375.263671875,114142.40481621772,3283.294389642328
449,450,105223.54588662088,115458.71621954441,3309.0884161548547,3309.0884161548547,115458.71621954441,0.0,32298.75,115180.86912833154,3315.019750368423
450,451,105223.54588662088,114990.38964088261,3303.1803852572,3303.1803852572,114990.38964088261,0.0,32600.6484375,115084.68994597346,3297.568763109377
451,452,105223.54588662088,117286.26365613192,3336.591474020871,3336.591474020871,117286.26365613192,0.0,32387.830078125,118283.12434473634,3351.992265166262
452,453,105223.54588662088,117269.42511110008,3336.500492873398,3336.500492873398,117269.42511110008,0.0,32593.443359375,114329.83679545671,3286.7884719091767
453,454,105223.54588662088,118102.86367104203,3350.078721213822,3350.078721213822,118102.86367104203,0.0,32424.8203125,119494.97964774817,3370.9501915676433
454,455,105223.54588662088,112237.70507698506,3247.1003282254705,3247.1003282254705,112237.70507698506,0.0,32381.205078125,115308.89208003879,3300.9299601966027
455,456,105223.54588662088,113287.30983673036,3283.171594076122,3283.171594076122,113287.30983673036,0.0,32131.634765625,117947.8225678578,3351.729683880909
456,457,105223.54588662088,117143.80302278697,3332.168958652627,3332.168958652627,117143.80302278697,0.0,32484.818359375,112987.54302626103,3277.4312946852006
457,458,105223.54588662088,117154.52293048799,3332.2269830280197,3332.2269830280197,117154.52293048799,0.0,32489.388671875,115887.32293911278,3309.2601019871236
458,459,105223.54588662088,108355.56024956703,3170.9060202601204,3170.9060202601204,108355.56024956703,0.0,32410.703125,129570.98753427714,3371.223925889742
459,460,105223.54588662088,108355.56024956703,3170.9060202601204,3170.9060202601204,108355.56024956703,0.0,32429.724609375,109266.68724704534,3180.673361897205
460,461,105223.54588662088,108480.29434430599,3177.5910773476617,3177.5910773476617,108480.29434430599,0.0,32446.873046875,119325.47806340456,3369.8927153053537
461,462,105223.54588662088,108480.29434430599,3177.5910773476617,3177.5910773476617,108480.29434430599,0.0,32289.443359375,115030.67343882471,3295.960258547996
462,463,105223.54588662088,108480.29434430599,3177.5910773476617,3177.5910773476617,108480.29434430599,0.0,32504.9375,112689.52155269682,3256.671154243304
463,464,105223.54588662088,108390.82367192209,3177.063480107463,3177.063480107463,108390.82367192209,0.0,32258.65625,113859.79789598286,3281.6621092654304
464,465,105223.54588662088,108390.82367192209,3177.063480107463,3177.063480107463,108390.82367192209,0.0,32653.171875,133394.17276205868,3391.4975902278034
465,466,105223.54588662088,109311.94926847517,3183.71414315281,3183.71414315281,109311.94926847517,0.0,32537.7734375,115588.40655013919,3320.3140633411704
466,467,105223.54588662088,109311.94926847517,3183.71414315281,3183.71414315281,109311.94926847517,0.0,32496.0390625,111972.98886024952,3209.427732135161
467,468,105223.54588662088,109111.02826551348,3182.3814446643337,3182.3814446643337,109111.02826551348,0.0,32646.818359375,108250.65487700701,3181.974232923595
468,469,105223.54588662088,109111.02826551348,3182.3814446643337,3182.3814446643337,109111.02826551348,0.0,32723.890625,114382.65228286386,3287.2845716534785
469,470,105223.54588662088,109193.54469045997,3182.6939871609557,3182.6939871609557,109193.54469045997,0.0,32466.115234375,112792.55220904946,3259.535500258001
470,471,105223.54588662088,109193.54469045997,3182.6939871609557,3182.6939871609557,109193.54469045997,0.0,32333.302734375,111439.84302105755,3211.6909274023537
471,472,105223.54588662088,109254.58006097376,3183.0305688000412,3183.0305688000412,109254.58006097376,0.0,32700.2265625,118245.99031372368,3353.329332147642
472,473,105223.54588662088,109254.58006097376,3183.0305688000412,3183.0305688000412,109254.58006097376,0.0,32559.173828125,109643.89332076907,3176.9250554851615
473,474,105223.54588662088,108580.34837502986,3177.7698800022554,3177.7698800022554,108580.34837502986,0.0,32402.6953125,116881.05083940178,3332.5247718883707
474,475,105223.54588662088,118510.76781841367,3361.8596492132433,3361.8596492132433,118510.76781841367,0.0,32536.955078125,119717.08385871351,3240.4689547180556
